taxon_oid	gene_oid	contig	start	end	strand	Hotspot	COG	score	TypeScore	Anchor	Count	iacFlavor	varioFlavor	Classification	Phylum	Class	Order	Family	GeneralGenus	Genus	Species	Representative	direction	Name
GCF_000011965.2	ctg1_1478	NC_003911.12	1535348	1536685	-	HS17Reps	COG1593	339.3	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria	Ruegeria pomeroyi DSS-3	Yes	-1	NA
GCF_000011965.2	ctg1_1479	NC_003911.12	1536713	1537216	-	HS17Reps	COG3090	75.6	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria	Ruegeria pomeroyi DSS-3	Yes	-1	NA
GCF_000011965.2	ctg1_1480	NC_003911.12	1537281	1538309	-	HS17Reps	COG1638	128.9	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria	Ruegeria pomeroyi DSS-3	Yes	-1	NA
GCF_000011965.2	ctg1_1481	NC_003911.12	1538518	1539597	+	HS17Reps	COG0240	93.5	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria	Ruegeria pomeroyi DSS-3	Yes	1	NA
GCF_000011965.2	ctg1_1482	NC_003911.12	1539599	1540582	+	HS17Reps	COG1250	249.6	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria	Ruegeria pomeroyi DSS-3	Yes	1	NA
GCF_000011965.2	ctg1_1483	NC_003911.12	1540667	1541755	-	HS17Reps	COG0079	278.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria	Ruegeria pomeroyi DSS-3	Yes	-1	NA
GCF_000011965.2	ctg1_1484	NC_003911.12	1541806	1543194	-	HS17Reps	COG1053	263.9	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria	Ruegeria pomeroyi DSS-3	Yes	-1	NA
GCF_000011965.2	ctg1_1485	NC_003911.12	1543178	1544041	-	HS17Reps	COG2513	328.6	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria	Ruegeria pomeroyi DSS-3	Yes	-1	NA
GCF_000020125.1	ctg1_2110	NC_010681.1	2411913	2414798	+	HS24Reps	COG0443	233.5	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	NA
GCF_000020125.1	ctg1_2111	NC_010681.1	2414810	2415079	-	HS24Reps	NA	NA	NA	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2112	NC_010681.1	2415388	2416170	-	HS24Reps	COG3347	137.1	ScoreOver50	NA	1	COG3347	COG3347	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	e
GCF_000020125.1	ctg1_2113	NC_010681.1	2416303	2417211	+	HS24Reps	COG0583	164.6	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	u
GCF_000020125.1	ctg1_2114	NC_010681.1	2417225	2418256	-	HS24Reps	COG2199	121.4	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2115	NC_010681.1	2418493	2419389	+	HS24Reps	COG0583	177.7	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	u
GCF_000020125.1	ctg1_2116	NC_010681.1	2419426	2420229	-	HS24Reps	COG0637	85.2	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2117	NC_010681.1	2420286	2421518	-	HS24Reps	COG0075	333.1	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2118	NC_010681.1	2421638	2422546	+	HS24Reps	COG0583	163.3	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	u
GCF_000020125.1	ctg1_2119	NC_010681.1	2422655	2423401	-	HS24Reps	COG3347	136.3	ScoreOver50	NA	1	COG3347	COG3347	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	e
GCF_000020125.1	ctg1_2120	NC_010681.1	2423710	2424624	-	HS24Reps	COG0583	203.1	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	u
GCF_000020125.1	ctg1_2121	NC_010681.1	2424748	2425407	+	HS24Reps	COG0288	205	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	NA
GCF_000020125.1	ctg1_2122	NC_010681.1	2425447	2425917	+	HS24Reps	COG1513	175.7	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	NA
GCF_000020125.1	ctg1_2123	NC_010681.1	2426115	2426846	-	HS24Reps	COG0730	43.3	ScoreUnder50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2124	NC_010681.1	2427016	2427900	+	HS24Reps	COG0583	143.1	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	u
GCF_000020125.1	ctg1_2125	NC_010681.1	2428025	2429038	+	HS24Reps	COG1018	211.1	ScoreOver50	NA	1	COG1018	COG1018	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	f
GCF_000020125.1	ctg1_2126	NC_010681.1	2429089	2429379	-	HS24Reps	COG4829	116.9	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2127	NC_010681.1	2429520	2430428	-	HS24Reps	COG3485	118.7	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2128	NC_010681.1	2430498	2431655	-	HS24Reps	COG4948	235.9	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2129	NC_010681.1	2431759	2432646	+	HS24Reps	COG0583	193.1	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	u
GCF_000020125.1	ctg1_2130	NC_010681.1	2432668	2433585	-	HS24Reps	COG0583	125.5	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	u
GCF_000020125.1	ctg1_2131	NC_010681.1	2433692	2434975	+	HS24Reps	COG4638	225.1	ScoreOver50	COG4638	1	COG4638	COG4638	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	c
GCF_000020125.1	ctg1_2132	NC_010681.1	2434972	2435472	+	HS24Reps	COG5517	104.2	ScoreOver50	COG5517	1	COG5517	COG5517	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	d
GCF_000020125.1	ctg1_2133	NC_010681.1	2435505	2435888	+	HS24Reps	COG1942	81.1	ScoreOver50	NA	1	COG1942	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	NA
GCF_000020125.1	ctg1_2134	NC_010681.1	2435929	2437245	+	HS24Reps	COG0477	115.6	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	NA
GCF_000020125.1	ctg1_2135	NC_010681.1	2437256	2438821	-	HS24Reps	COG3852	157.2	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2136	NC_010681.1	2439013	2440191	+	HS24Reps	COG1960	105.7	ScoreOver50	NA	1	COG1960	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	a
GCF_000020125.1	ctg1_2137	NC_010681.1	2440259	2440636	+	HS24Reps	iacB	214.5	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	b
GCF_000020125.1	ctg1_2138	NC_010681.1	2440682	2441170	+	HS24Reps	iacI	256.2	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	i
GCF_000020125.1	ctg1_2139	NC_010681.1	2441167	2442291	+	HS24Reps	COG0154	300.2	ScoreOver50	NA	1	COG0154	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	h
GCF_000020125.1	ctg1_2140	NC_010681.1	2442356	2443099	+	HS24Reps	COG3347	100	ScoreOver50	NA	1	COG3347	COG3347	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	e
GCF_000020125.1	ctg1_2141	NC_010681.1	2443151	2443813	-	HS24Reps	COG4566	213.1	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2142	NC_010681.1	2444072	2444611	+	HS24Reps	COG1853	113	ScoreOver50	NA	1	COG1853	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	g
GCF_000020125.1	ctg1_2143	NC_010681.1	2444640	2445695	-	HS24Reps	COG0583	166.8	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	u
GCF_000020125.1	ctg1_2144	NC_010681.1	2445891	2447213	+	HS24Reps	COG2271	111.3	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	NA
GCF_000020125.1	ctg1_2145	NC_010681.1	2447259	2448722	+	HS24Reps	COG0154	362.9	ScoreOver50	NA	1	COG0154	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	h
GCF_000020125.1	ctg1_2146	NC_010681.1	2448854	2450056	+	HS24Reps	COG3203	191.6	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	NA
GCF_000020125.1	ctg1_2147	NC_010681.1	2450352	2450744	-	HS24Reps	COG2372	87.5	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2148	NC_010681.1	2450760	2451653	-	HS24Reps	NA	NA	NA	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2149	NC_010681.1	2451760	2452203	-	HS24Reps	NA	NA	NA	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2150	NC_010681.1	2452334	2453686	+	HS24Reps	COG2358	134.4	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	NA
GCF_000020125.1	ctg1_2151	NC_010681.1	2453733	2454488	-	HS24Reps	COG3109	129.7	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	-1	NA
GCF_000020125.1	ctg1_2152	NC_010681.1	2454665	2455588	+	HS24Reps	COG0583	173.4	ScoreOver50	NA	1	NA	NA	iac putatively conserved	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia	Paraburkholderia phytofirmans PsJN	Yes	1	u
GCF_000737145.1	ctg1_2696	NZ_KL810966.1	2869691	2871145	+	HS57Reps	COG3420	42.8	ScoreUnder50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2697	NZ_KL810966.1	2871215	2872534	+	HS57Reps	COG3659	280.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2698	NZ_KL810966.1	2872617	2875046	+	HS57Reps	COG4993	544.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2699	NZ_KL810966.1	2875677	2876144	+	HS57Reps	COG3017	12.8	ScoreUnder50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2700	NZ_KL810966.1	2876280	2876693	+	HS57Reps	COG2391	67.4	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2701	NZ_KL810966.1	2876680	2877111	+	HS57Reps	COG2391	48.9	ScoreUnder50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2702	NZ_KL810966.1	2877116	2877982	+	HS57Reps	COG0491	87	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2703	NZ_KL810966.1	2878075	2878887	-	HS57Reps	COG1414	132.2	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2704	NZ_KL810966.1	2878930	2879850	-	HS57Reps	COG0583	100.9	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	u
GCF_000737145.1	ctg1_2705	NZ_KL810966.1	2879939	2881180	+	HS57Reps	COG1960	236.4	ScoreOver50	NA	1	COG1960	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	a
GCF_000737145.1	ctg1_2706	NZ_KL810966.1	2881198	2882319	+	HS57Reps	COG3173	142	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2707	NZ_KL810966.1	2882316	2883014	+	HS57Reps	COG0406	77.6	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2708	NZ_KL810966.1	2883030	2883773	+	HS57Reps	COG3967	122	ScoreOver50	NA	1	NA	COG3967	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2709	NZ_KL810966.1	2883809	2885065	-	HS57Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2710	NZ_KL810966.1	2885182	2886531	-	HS57Reps	COG2271	206.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2711	NZ_KL810966.1	2886944	2887468	-	HS57Reps	COG1846	34.9	ScoreUnder50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	t
GCF_000737145.1	ctg1_2712	NZ_KL810966.1	2887561	2888670	+	HS57Reps	COG0154	305.4	ScoreOver50	NA	1	COG0154	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	h
GCF_000737145.1	ctg1_2713	NZ_KL810966.1	2888689	2889855	+	HS57Reps	COG1960	90.3	ScoreOver50	NA	1	COG1960	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	a
GCF_000737145.1	ctg1_2714	NZ_KL810966.1	2889884	2890243	+	HS57Reps	iacB	233.9	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	b
GCF_000737145.1	ctg1_2715	NZ_KL810966.1	2890254	2890781	+	HS57Reps	iacI	308.8	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	i
GCF_000737145.1	ctg1_2716	NZ_KL810966.1	2890811	2892088	+	HS57Reps	COG4638	219.6	ScoreOver50	COG4638	1	COG4638	COG4638	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	c
GCF_000737145.1	ctg1_2717	NZ_KL810966.1	2892099	2892584	+	HS57Reps	COG5517	105	ScoreOver50	COG5517	1	COG5517	COG5517	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	d
GCF_000737145.1	ctg1_2718	NZ_KL810966.1	2892595	2893332	+	HS57Reps	COG3347	104.8	ScoreOver50	NA	1	COG3347	COG3347	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	e
GCF_000737145.1	ctg1_2719	NZ_KL810966.1	2893367	2894320	+	HS57Reps	COG1018	210.2	ScoreOver50	NA	1	COG1018	COG1018	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	f
GCF_000737145.1	ctg1_2720	NZ_KL810966.1	2894369	2895322	+	HS57Reps	COG1853	177.8	ScoreOver50	NA	1	COG1853	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	g
GCF_000737145.1	ctg1_2721	NZ_KL810966.1	2895518	2896432	+	HS57Reps	COG2207	93	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2722	NZ_KL810966.1	2896651	2898957	+	HS57Reps	COG3733	717.2	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2723	NZ_KL810966.1	2899041	2900318	+	HS57Reps	NA	NA	NA	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2724	NZ_KL810966.1	2900353	2901840	+	HS57Reps	COG1012	436.7	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	1	NA
GCF_000737145.1	ctg1_2725	NZ_KL810966.1	2901912	2903216	-	HS57Reps	COG2366	181.5	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2726	NZ_KL810966.1	2903197	2904375	-	HS57Reps	COG2366	291.6	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2727	NZ_KL810966.1	2904636	2905415	-	HS57Reps	COG2021	153.4	ScoreOver50	NA	1	NA	NA	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	NA
GCF_000737145.1	ctg1_2728	NZ_KL810966.1	2905426	2906640	-	HS57Reps	COG0183	434.8	ScoreOver50	NA	1	NA	COG0183	Vario putatively conserved	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter	Acinetobacter baumannii ATCC 19606	Yes	-1	m
